src,dest,track_id
/Users/sztuka/Music Unsorted/Bastille/Bastille - Pompeii (Merchant vs Vidojean & Oliver Loenn City Boys Edit) [6B 116].mp3,/Users/sztuka/Music Library/Bastille/Bastille - Pompeii (Merchant vs Vidojean & Oliver Loenn City Boys Edit) [6B 116].mp3,c69987a4-cb20-5418-85e3-153b021da887
