src,dest,track_id
/Users/sztuka/Music Unsorted/Benson Boone/Benson Boone - Beautiful Things (Karibu Remix) (Extended Edit) [6A 124].mp3,/Users/sztuka/Music Library/Benson Boone/Benson Boone - Beautiful Things (Karibu Remix) (Extended Edit) [6A 124].mp3,b65a0fc6-0049-56bd-bf1a-8642d1efa3e3
