src,dest,track_id
/Users/sztuka/Music Unsorted/Benson Boone/Benson Boone - Beautiful Things (Karibu Remix) (Extended Edit) [6A 124].mp3,/Users/sztuka/Music Library/Benson Boone/Benson Boone - Beautiful Things (Karibu Remix) (Extended Edit) [6A 124].mp3,0e632bbd-f6e1-5564-b585-143fd327920a
