src,dest,track_id
/Users/sztuka/Music Unsorted/AC-DC - T.N.T. [12B 128].mp3,/Users/sztuka/Music Library/AC-DC/AC-DC - T.N.T. [12B 127].mp3,c23e6eb0-773f-5829-9e27-aa83ad7cc525
